登番,選手名,地力3連対,全国6走,実6_2着率,実6_3着率,実6_2_3,期待6_2_3,残し残差,補正2着率,全国6ST,当地6走,当地6_2_3
5471,田中結,0.0,57,0.0,0.0,0.0,0.8,-0.7,0.0,0.182,0,
3304,烏野賢太,61.1,40,12.5,15.0,27.5,28.7,-0.8,11.5,0.184,0,
3388,今垣光太郎,58.6,22,9.1,18.2,27.3,28.7,-0.8,9.0,0.191,0,
3583,齋藤智裕,26.6,31,0.0,9.7,9.7,10.9,-0.8,1.2,0.188,2,50.0
3642,大塚浩二,31.1,22,0.0,9.1,9.1,10.4,-0.8,1.1,0.2,1,0.0
3790,佐口達也,37.3,33,6.1,6.1,12.1,13.4,-0.8,5.4,0.224,0,
4773,中川りな,60.1,40,7.5,20.0,27.5,28.7,-0.8,7.9,0.19,0,
4943,八木治樹,33.3,25,0.0,12.0,12.0,13.4,-0.8,1.5,0.192,1,0.0
5205,刑部亜里紗,58.0,47,8.5,19.1,27.7,28.7,-0.8,8.6,0.171,0,
5318,河内一馬,24.3,41,7.3,2.4,9.8,10.9,-0.8,6.3,0.176,1,0.0
5322,根岸真優,17.2,30,3.3,3.3,6.7,7.9,-0.8,3.0,0.159,6,16.7
5326,三嶌さらら,35.1,57,3.5,8.8,12.3,13.4,-0.8,3.6,0.184,0,
4724,吉田祐貴,23.9,21,4.8,4.8,9.5,10.9,-0.8,4.3,0.184,0,
3477,近藤稔也,29.0,33,6.1,3.0,9.1,10.4,-0.9,5.0,0.223,1,0.0
3635,石田政吾,49.8,48,2.1,18.8,20.8,22.0,-0.9,3.2,0.194,0,
3656,伯母芳恒,52.3,29,10.3,10.3,20.7,22.0,-0.9,9.1,0.217,1,0.0
5325,澁川夏,48.3,48,4.2,16.7,20.8,22.0,-0.9,4.7,0.172,4,50.0
5395,日高龍之介,13.5,88,3.4,3.4,6.8,7.9,-0.9,3.3,0.204,0,
5411,木下虎之輔,6.2,131,0.8,1.5,2.3,3.3,-0.9,0.8,0.169,8,0.0
3441,土屋太朗,45.5,19,5.3,10.5,15.8,17.6,-1.0,5.2,0.204,2,50.0
3550,都築正治,51.1,34,5.9,14.7,20.6,22.0,-1.0,6.1,0.16,1,0.0
4016,西川新太郎,49.3,34,8.8,11.8,20.6,22.0,-1.0,8.1,0.17,2,0.0
4139,丹下健,43.6,31,3.2,12.9,16.1,17.6,-1.0,3.9,0.191,0,
4380,鈴木峻佑,38.5,33,6.1,9.1,15.2,16.6,-1.0,5.6,0.163,3,0.0
4607,鶴田勇雄,56.7,48,4.2,18.8,22.9,24.2,-1.0,5.0,0.169,3,0.0
4834,浜本裕己,56.4,35,5.7,17.1,22.9,24.2,-1.0,6.3,0.171,0,
4995,田邉亮蔵,40.4,33,3.0,12.1,15.2,16.6,-1.0,3.5,0.217,0,
5060,数原魁,57.0,35,8.6,14.3,22.9,24.2,-1.0,8.3,0.195,0,
5286,坂井滉哉,40.6,33,9.1,6.1,15.2,16.6,-1.0,7.7,0.149,0,
5362,中嶋世奈,12.4,55,0.0,5.5,5.5,6.7,-1.0,0.4,0.215,3,0.0
3361,岡部浩,31.6,34,0.0,8.8,8.8,10.4,-1.1,0.8,0.207,2,50.0
3422,服部幸男,57.7,26,7.7,19.2,26.9,28.7,-1.1,8.1,0.151,0,
3620,信濃由行,32.3,23,0.0,8.7,8.7,10.4,-1.1,1.1,0.203,3,0.0
3752,宇土泰就,33.2,34,2.9,8.8,11.8,13.4,-1.1,3.3,0.171,2,0.0
4393,田中孝明,32.8,34,0.0,11.8,11.8,13.4,-1.1,1.2,0.25,1,100.0
4630,岩永雅人,52.8,44,11.4,11.4,22.7,24.2,-1.1,10.4,0.194,2,0.0
4710,福田宗平,62.9,43,9.3,23.3,32.6,34.0,-1.1,9.8,0.153,0,
4757,山田祐也,63.1,37,13.5,18.9,32.4,34.0,-1.1,12.9,0.136,0,
5088,高憧四季,66.8,46,17.4,15.2,32.6,34.0,-1.1,15.9,0.169,2,100.0
5106,山崎祥,55.3,31,3.2,19.4,22.6,24.2,-1.1,4.6,0.198,0,
5115,香川颯太,49.7,39,12.8,7.7,20.5,22.0,-1.1,11.1,0.174,0,
5254,羽田妃希,30.9,34,0.0,8.8,8.8,10.4,-1.1,0.8,0.205,0,
5279,石渡翔一郎,56.4,31,12.9,9.7,22.6,24.2,-1.1,11.1,0.154,2,0.0
5407,中岡駿,12.9,106,1.9,4.7,6.6,7.9,-1.1,2.0,0.189,0,
3518,倉田郁美,37.0,26,11.5,0.0,11.5,13.4,-1.2,8.8,0.206,0,
3591,後藤孝義,20.9,17,0.0,5.9,5.9,8.1,-1.2,0.8,0.211,2,0.0
3631,田添康介,18.2,17,0.0,5.9,5.9,8.1,-1.2,0.8,0.14,0,
3854,吉川元浩,64.3,28,3.6,28.6,32.1,34.0,-1.2,6.3,0.155,2,0.0
3900,香川素子,63.6,34,17.6,14.7,32.4,34.0,-1.2,15.7,0.196,4,50.0
4205,山口剛,66.3,34,14.7,17.6,32.4,34.0,-1.2,13.7,0.147,3,66.7
4317,木村紗友希,35.2,26,0.0,11.5,11.5,13.4,-1.2,1.5,0.178,2,0.0
4515,藤田浩人,60.5,48,4.2,22.9,27.1,28.7,-1.2,5.3,0.19,0,
4527,高野心吾,38.8,27,7.4,7.4,14.8,16.6,-1.2,6.4,0.203,0,
4557,松尾光広,38.0,40,0.0,15.0,15.0,16.6,-1.2,1.3,0.245,1,0.0
4560,庄司樹良々,59.3,37,5.4,21.6,27.0,28.7,-1.2,6.4,0.204,2,0.0
4664,東口晃,33.5,18,0.0,11.1,11.1,13.4,-1.2,1.8,0.183,0,
4669,井上茂,40.5,27,3.7,11.1,14.8,16.6,-1.2,4.0,0.175,0,
5157,市川健太,39.0,40,5.0,10.0,15.0,16.6,-1.2,4.9,0.176,2,50.0
5275,松田淳平,65.2,28,10.7,21.4,32.1,34.0,-1.2,10.9,0.129,0,
5367,赤松咲香,5.6,57,1.8,0.0,1.8,3.3,-1.2,1.6,0.175,5,0.0
5403,藤山湧太,9.0,113,2.7,2.7,5.3,6.7,-1.2,2.6,0.191,0,
5405,竹内来,11.0,93,0.0,5.4,5.4,6.7,-1.2,0.3,0.177,10,20.0
3904,森貴洋,50.7,20,0.0,20.0,20.0,22.0,-1.2,2.8,0.199,0,
5431,得山大輝,2.8,102,1.0,1.0,2.0,3.3,-1.2,1.0,0.167,0,
3474,松瀬弘美,44.2,32,6.2,9.4,15.6,17.6,-1.3,5.9,0.216,0,
3812,山崎聖司,43.3,32,0.0,15.6,15.6,17.6,-1.3,1.7,0.187,2,0.0
3832,下田哲也,25.2,23,0.0,8.7,8.7,10.9,-1.3,1.4,0.186,2,0.0
3922,菅沼佳昭,29.9,24,0.0,8.3,8.3,10.4,-1.3,1.0,0.227,1,0.0
4012,中村有裕,60.1,19,0.0,26.3,26.3,28.7,-1.3,3.9,0.206,0,
4177,萬正嗣,41.0,34,2.9,11.8,14.7,16.6,-1.3,3.5,0.194,2,50.0
4186,小川時光,26.7,23,0.0,8.7,8.7,10.9,-1.3,1.4,0.178,5,0.0
4207,松下一也,60.1,41,12.2,14.6,26.8,28.7,-1.3,11.3,0.128,2,0.0
4226,村田浩司,43.3,32,6.2,9.4,15.6,17.6,-1.3,5.9,0.134,0,
4882,瀧川千依,30.4,24,0.0,8.3,8.3,10.4,-1.3,1.0,0.298,0,
5123,福山恵里奈,35.2,35,2.9,8.6,11.4,13.4,-1.3,3.2,0.177,3,0.0
5137,川原涼,51.1,59,8.5,11.9,20.3,22.0,-1.3,8.1,0.191,8,25.0
5335,森陽多,19.1,47,4.3,2.1,6.4,8.1,-1.3,3.6,0.185,0,
5384,八戸琉楓,3.9,107,0.0,1.9,1.9,3.3,-1.3,0.1,0.206,0,
4045,佐々木裕美,41.2,21,4.8,9.5,14.3,16.6,-1.4,4.7,0.162,2,0.0
4446,和田兼輔,70.6,37,8.1,27.0,35.1,37.1,-1.4,9.6,0.146,1,100.0
4473,藤堂里香,52.6,36,11.1,11.1,22.2,24.2,-1.4,10.1,0.174,0,
4603,谷川将太,54.8,36,5.6,16.7,22.2,24.2,-1.4,6.1,0.178,0,
5098,大江純,50.0,30,6.7,13.3,20.0,22.0,-1.4,6.6,0.165,3,0.0
5121,定松勇樹,69.9,37,21.6,13.5,35.1,37.1,-1.4,19.3,0.128,1,0.0
5195,北村寧々,51.8,35,5.7,14.3,20.0,22.0,-1.4,6.0,0.147,0,
5412,久保田凪紗,2.9,114,0.0,1.8,1.8,3.3,-1.4,0.1,0.176,4,0.0
3726,桂林寛,40.5,21,0.0,14.3,14.3,16.6,-1.4,1.9,0.189,1,0.0
3463,乙津康志,44.1,20,0.0,15.0,15.0,17.6,-1.5,2.2,0.206,1,0.0
3730,塩崎優司,38.4,28,0.0,14.3,14.3,16.6,-1.5,1.6,0.196,0,
3777,樋口亮,56.5,45,6.7,15.6,22.2,24.2,-1.5,6.9,0.209,0,
3875,廣中良一,39.6,28,7.1,7.1,14.3,16.6,-1.5,6.3,0.239,0,
4145,小澤学,30.6,25,0.0,8.0,8.0,10.4,-1.5,1.0,0.287,2,0.0
4262,馬場貴也,67.7,40,10.0,25.0,35.0,37.1,-1.5,10.9,0.163,1,100.0
4614,石倉洋行,70.0,40,5.0,30.0,35.0,37.1,-1.5,7.3,0.133,0,
5161,登玉隼百,57.7,45,11.1,15.6,26.7,28.7,-1.5,10.6,0.143,1,100.0
5193,米丸乃絵,67.7,40,12.5,22.5,35.0,37.1,-1.5,12.8,0.168,1,0.0
5272,松田真実,39.2,28,3.6,10.7,14.3,16.6,-1.5,3.9,0.195,0,
5347,井澤聖奈,3.1,69,0.0,1.4,1.4,3.3,-1.5,0.2,0.187,3,0.0
5365,石村日奈那,11.9,62,1.6,3.2,4.8,6.7,-1.5,1.7,0.207,4,0.0
3577,向所浩二,36.8,36,8.3,2.8,11.1,13.4,-1.6,7.1,0.156,0,
3787,天野誠,26.8,24,0.0,8.3,8.3,10.9,-1.6,1.4,0.218,0,
3967,鈴木茂高,37.2,36,2.8,8.3,11.1,13.4,-1.6,3.1,0.234,1,100.0
4501,樋口由加里,46.0,39,5.1,10.3,15.4,17.6,-1.6,5.1,0.148,1,0.0
4871,菊池宏志,38.0,35,0.0,14.3,14.3,16.6,-1.6,1.4,0.171,0,
5334,樫葉新心,19.0,35,0.0,5.7,5.7,8.1,-1.6,0.5,0.207,0,
3306,武田正紀,33.7,28,7.1,3.6,10.7,13.4,-1.7,6.0,0.158,5,20.0
3647,伊藤雄二,29.8,37,0.0,8.1,8.1,10.4,-1.7,0.8,0.214,6,0.0
3717,立間充宏,52.7,41,4.9,17.1,22.0,24.2,-1.7,5.6,0.179,3,33.3
3792,田中豪,67.6,29,10.3,24.1,34.5,37.1,-1.7,11.4,0.177,1,100.0
3808,秋田健太郎,29.4,26,3.8,3.8,7.7,10.4,-1.7,3.4,0.174,1,0.0
3964,宮地博士,34.3,28,3.6,7.1,10.7,13.4,-1.7,3.7,0.22,1,0.0
3987,後藤正宗,59.6,38,7.9,18.4,26.3,28.7,-1.7,8.2,0.146,1,0.0
4884,勝浦真帆,52.3,16,6.2,12.5,18.8,22.0,-1.7,6.4,0.171,2,0.0
4963,實森美祐,58.5,38,10.5,15.8,26.3,28.7,-1.7,10.1,0.164,4,25.0
5034,若林義人,64.2,41,7.3,24.4,31.7,34.0,-1.7,8.4,0.15,2,100.0
5244,黒田剛,28.8,26,0.0,7.7,7.7,10.4,-1.7,1.0,0.169,0,
5421,原田朱理,3.2,79,1.3,0.0,1.3,3.3,-1.7,1.2,0.236,0,
3459,中野和裕,24.2,25,0.0,8.0,8.0,10.9,-1.8,1.4,0.176,0,
3853,岩崎正哉,51.5,36,2.8,16.7,19.4,22.0,-1.8,3.9,0.228,2,0.0
3930,岸本隆,50.2,36,2.8,16.7,19.4,22.0,-1.8,3.9,0.189,3,33.3
4063,市橋卓士,63.3,35,11.4,20.0,31.4,34.0,-1.8,11.4,0.14,3,0.0
4140,梶野学志,60.2,27,0.0,25.9,25.9,28.7,-1.8,3.2,0.158,2,50.0
4266,長田頼宗,62.7,35,14.3,17.1,31.4,34.0,-1.8,13.4,0.175,1,0.0
4484,稲生夏季,48.8,31,6.5,12.9,19.4,22.0,-1.8,6.5,0.204,1,0.0
4593,小坂宗司,63.2,35,8.6,22.9,31.4,34.0,-1.8,9.4,0.186,1,100.0
4735,角山雄哉,43.5,27,0.0,14.8,14.8,17.6,-1.8,1.8,0.171,0,
4824,松井洪弥,58.4,42,4.8,21.4,26.2,28.7,-1.8,5.8,0.143,2,100.0
4902,山川雄大,47.8,31,6.5,12.9,19.4,22.0,-1.8,6.5,0.186,0,
5026,安河内健,65.4,38,13.2,18.4,31.6,34.0,-1.8,12.6,0.17,0,
5148,松本怜,45.7,27,7.4,7.4,14.8,17.6,-1.8,6.6,0.209,0,
5166,仲道大輔,64.5,38,2.6,28.9,31.6,34.0,-1.8,5.1,0.182,3,0.0
4964,土屋南,58.9,27,11.1,14.8,25.9,28.7,-1.8,10.3,0.148,1,0.0
3867,松浦勝,28.1,27,0.0,7.4,7.4,10.4,-1.9,1.0,0.199,1,0.0
3872,岡田憲行,56.2,37,8.1,13.5,21.6,24.2,-1.9,7.9,0.184,0,
4188,久田敏之,76.8,30,10.0,30.0,40.0,42.8,-1.9,11.8,0.117,0,
4225,土屋千明,60.0,31,12.9,12.9,25.8,28.7,-1.9,11.6,0.172,3,66.7
4437,中田元泰,60.8,46,6.5,19.6,26.1,28.7,-1.9,7.1,0.177,0,
4553,坪口竜也,61.8,31,6.5,19.4,25.8,28.7,-1.9,7.2,0.165,1,0.0
4678,水野望美,45.9,21,0.0,14.3,14.3,17.6,-1.9,2.2,0.199,0,
4792,杉村賢也,45.4,21,0.0,14.3,14.3,17.6,-1.9,2.2,0.211,1,0.0
5051,松本純平,69.2,35,5.7,28.6,34.3,37.1,-1.9,8.0,0.166,4,25.0
5087,佐藤航,68.4,35,20.0,14.3,34.3,37.1,-1.9,18.0,0.174,8,37.5
5100,栗原一馬,37.6,36,2.8,11.1,13.9,16.6,-1.9,3.3,0.194,7,14.3
5179,藤本元輝,38.6,29,0.0,13.8,13.8,16.6,-1.9,1.6,0.22,0,
3889,須藤隆雄,33.2,29,0.0,10.3,10.3,13.4,-2.0,1.4,0.168,1,0.0
3893,汐崎正則,45.9,34,2.9,11.8,14.7,17.6,-2.0,3.6,0.152,1,0.0
3911,鈴木猛,47.2,34,0.0,14.7,14.7,17.6,-2.0,1.6,0.177,1,0.0
5103,芝田京介,32.5,39,2.6,5.1,7.7,10.4,-2.0,2.6,0.201,12,0.0
5200,筒井美琴,3.6,23,0.0,0.0,0.0,3.3,-2.0,0.4,0.19,0,
5373,諏訪玲奈,15.3,39,0.0,5.1,5.1,7.9,-2.0,0.7,0.186,2,0.0
5390,高橋涼夏,9.2,91,1.1,3.3,4.4,6.7,-2.0,1.2,0.17,0,
3158,島川光男,60.5,35,8.6,17.1,25.7,28.7,-2.1,8.7,0.163,0,
3357,福島陽子,32.0,28,0.0,7.1,7.1,10.4,-2.1,0.9,0.214,0,
3757,畑和宏,57.0,24,16.7,4.2,20.8,24.2,-2.1,13.1,0.184,2,0.0
4169,多田有佑,27.6,28,3.6,3.6,7.1,10.4,-2.1,3.3,0.246,1,0.0
4421,森作広大,27.8,28,0.0,7.1,7.1,10.4,-2.1,0.9,0.245,1,0.0
4435,服部達哉,52.9,33,3.0,18.2,21.2,24.2,-2.1,4.4,0.203,0,
5049,松井友汰,61.9,35,8.6,17.1,25.7,28.7,-2.1,8.7,0.201,7,0.0
5055,眞鳥章太,57.1,42,4.8,16.7,21.4,24.2,-2.1,5.5,0.159,0,
5243,三馬崇史,52.9,33,9.1,12.1,21.2,24.2,-2.1,8.6,0.192,2,0.0
3313,本吉正樹,33.0,30,3.3,6.7,10.0,13.4,-2.2,3.6,0.187,3,0.0
3514,山一鉄也,52.4,42,7.1,11.9,19.0,22.0,-2.2,7.0,0.19,1,100.0
3871,池田紫乃,35.1,21,0.0,9.5,9.5,13.4,-2.2,1.7,0.201,0,
3934,鋤柄貴俊,51.7,32,9.4,9.4,18.8,22.0,-2.2,8.5,0.196,1,0.0
3963,原田秀弥,58.6,39,2.6,23.1,25.6,28.7,-2.2,4.3,0.19,5,60.0
3965,北中元樹,62.7,45,8.9,22.2,31.1,34.0,-2.2,9.5,0.175,3,66.7
4093,吉田宗弘,36.6,21,4.8,4.8,9.5,13.4,-2.2,4.4,0.175,0,
4299,中島浩哉,41.0,23,4.3,8.7,13.0,16.6,-2.2,4.5,0.176,0,
4639,雑賀勇貴,35.5,21,0.0,9.5,9.5,13.4,-2.2,1.7,0.184,2,50.0
4761,山田晃大,54.2,47,4.3,17.0,21.3,24.2,-2.2,5.0,0.141,4,25.0
4889,後藤盛也,46.5,28,10.7,3.6,14.3,17.6,-2.2,8.8,0.165,1,0.0
5053,山口広樹,34.5,39,2.6,7.7,10.3,13.4,-2.2,3.0,0.208,2,0.0
5064,品川二千翔,60.9,39,2.6,23.1,25.6,28.7,-2.2,4.3,0.19,1,0.0
5071,野見山拓己,47.2,28,0.0,14.3,14.3,17.6,-2.2,1.8,0.144,2,0.0
5109,川崎智稔,46.6,41,4.9,9.8,14.6,17.6,-2.2,5.0,0.153,0,
5307,富永夏哉人,44.3,28,3.6,10.7,14.3,17.6,-2.2,4.1,0.177,2,0.0
5329,金子龍斗,42.6,41,7.3,7.3,14.6,17.6,-2.2,6.7,0.164,1,0.0
3544,豊田訓靖,28.9,29,6.9,0.0,6.9,10.4,-2.3,5.5,0.212,0,
3742,宮地秀祈,45.2,22,4.5,9.1,13.6,17.6,-2.3,4.8,0.19,3,0.0
3949,今出晋二,28.3,29,0.0,6.9,6.9,10.4,-2.3,0.9,0.221,0,
4030,森高一真,55.7,38,5.3,15.8,21.1,24.2,-2.3,5.9,0.158,1,100.0
4075,中野次郎,60.4,43,14.0,11.6,25.6,28.7,-2.3,12.6,0.147,2,0.0
4081,樋口範政,42.7,35,5.7,8.6,14.3,17.6,-2.3,5.6,0.205,1,100.0
4083,福島勇樹,74.5,28,10.7,28.6,39.3,42.8,-2.3,12.3,0.184,2,50.0
4152,深水慎一郎,49.1,27,7.4,11.1,18.5,22.0,-2.3,7.1,0.208,2,50.0
4390,松本弓雄,32.5,29,0.0,6.9,6.9,10.4,-2.3,0.9,0.184,0,
4526,池田雄祐,53.7,29,3.4,17.2,20.7,24.2,-2.3,4.8,0.157,1,0.0
4631,新井英孝,46.0,35,8.6,5.7,14.3,17.6,-2.3,7.6,0.153,1,0.0
4650,中山雄太,51.7,17,5.9,11.8,17.6,22.0,-2.3,6.2,0.162,1,0.0
4725,佐竹太一,45.5,35,0.0,14.3,14.3,17.6,-2.3,1.6,0.197,1,0.0
4974,安井瑞紀,56.1,38,5.3,15.8,21.1,24.2,-2.3,5.9,0.15,1,0.0
5345,牧村俊輝,15.7,60,1.7,3.3,5.0,7.9,-2.3,1.8,0.203,6,0.0
3772,一柳和孝,53.1,29,6.9,13.8,20.7,24.2,-2.3,7.1,0.184,4,0.0
3660,長谷川親王,23.2,28,0.0,7.1,7.1,10.9,-2.4,1.3,0.225,0,
3788,一宮稔弘,55.2,20,10.0,10.0,20.0,24.2,-2.4,8.9,0.149,0,
3983,須藤博倫,62.8,39,12.8,17.9,30.8,34.0,-2.4,12.4,0.168,3,66.7
4290,稲田浩二,62.7,39,7.7,23.1,30.8,34.0,-2.4,8.7,0.121,2,50.0
4406,幸野史明,36.5,49,2.0,8.2,10.2,13.4,-2.4,2.5,0.162,5,0.0
4475,末永祐輝,63.5,39,10.3,20.5,30.8,34.0,-2.4,10.6,0.176,0,
4539,金子賢志,60.1,47,6.4,19.1,25.5,28.7,-2.4,7.0,0.141,0,
4604,岩瀬裕亮,66.4,39,5.1,25.6,30.8,34.0,-2.4,6.9,0.138,2,0.0
4762,藤原啓史朗,70.3,50,10.0,24.0,34.0,37.1,-2.4,10.8,0.117,0,
5280,廣瀬凜,73.8,38,5.3,34.2,39.5,42.8,-2.4,8.1,0.201,2,50.0
5327,西田和加,3.5,38,0.0,0.0,0.0,3.3,-2.4,0.3,0.187,8,0.0
3233,小畑実成,42.9,29,0.0,13.8,13.8,17.6,-2.5,1.8,0.196,0,
3319,山崎義明,55.9,34,2.9,17.6,20.6,24.2,-2.5,4.3,0.178,2,50.0
3641,一瀬明,57.6,32,9.4,15.6,25.0,28.7,-2.5,9.2,0.148,2,50.0
3737,上平真二,68.7,30,10.0,23.3,33.3,37.1,-2.5,11.1,0.216,0,
3827,今泉徹,32.1,30,0.0,6.7,6.7,10.4,-2.5,0.9,0.176,3,33.3
4104,木下陽介,43.6,29,6.9,6.9,13.8,17.6,-2.5,6.3,0.146,0,
4105,松下直也,52.9,34,5.9,14.7,20.6,24.2,-2.5,6.4,0.206,0,
4329,小松卓司,41.4,31,0.0,12.9,12.9,16.6,-2.5,1.5,0.23,2,50.0
4523,中村辰也,59.6,32,0.0,25.0,25.0,28.7,-2.5,2.8,0.163,0,
4558,宮野仁,34.0,31,3.2,6.5,9.7,13.4,-2.5,3.5,0.273,0,
5010,宇留田翔平,57.8,32,6.2,18.8,25.0,28.7,-2.5,7.1,0.13,2,0.0
5020,宮村勇哉,40.7,38,2.6,10.5,13.2,16.6,-2.5,3.2,0.184,2,0.0
5128,坪井爽佑,42.7,29,3.4,10.3,13.8,17.6,-2.5,4.0,0.188,1,0.0
5288,尾道佳諭,29.4,30,0.0,6.7,6.7,10.4,-2.5,0.9,0.167,4,25.0
3557,太田和美,66.4,49,12.2,18.4,30.6,34.0,-2.6,12.0,0.147,3,33.3
3679,飯島昌弘,67.5,33,6.1,27.3,33.3,37.1,-2.6,8.4,0.176,6,66.7
4269,杉山裕也,70.0,33,6.1,27.3,33.3,37.1,-2.6,8.4,0.146,1,0.0
4816,村松修二,57.5,36,5.6,19.4,25.0,28.7,-2.6,6.5,0.181,1,0.0
4850,野中一平,63.6,33,12.1,18.2,30.3,34.0,-2.6,11.9,0.122,0,
4909,薮内瑞希,43.8,36,5.6,8.3,13.9,17.6,-2.6,5.4,0.173,5,40.0
4962,畑竜生,58.1,36,8.3,16.7,25.0,28.7,-2.6,8.5,0.169,0,
5041,荒牧凪沙,47.6,38,7.9,10.5,18.4,22.0,-2.6,7.5,0.204,0,
5268,山本幸也,22.2,62,1.6,3.2,4.8,8.1,-2.6,1.6,0.255,5,0.0
5306,河内悠利杏,15.5,26,0.0,3.8,3.8,7.9,-2.6,0.9,0.218,1,0.0
5342,原村百那,8.0,58,1.7,1.7,3.4,6.7,-2.6,1.8,0.171,1,0.0
3224,栗山繁洋,32.0,18,0.0,5.6,5.6,10.4,-2.7,1.2,0.235,0,
4006,小野勇作,50.5,28,0.0,17.9,17.9,22.0,-2.7,2.3,0.191,0,
4054,福嶋智之,39.1,46,6.5,6.5,13.0,16.6,-2.7,6.1,0.16,2,0.0
4314,青木幸太郎,60.4,40,10.0,15.0,25.0,28.7,-2.7,9.7,0.168,1,100.0
4355,小川広大,19.9,26,0.0,3.8,3.8,8.1,-2.7,0.6,0.24,2,0.0
4415,下出卓矢,56.4,53,13.2,7.5,20.8,24.2,-2.7,12.0,0.141,1,0.0
4512,高野哲史,68.0,42,9.5,23.8,33.3,37.1,-2.7,10.6,0.165,0,
4594,谷川祐一,60.3,17,5.9,17.6,23.5,28.7,-2.7,7.3,0.214,3,33.3
4706,三浦洋次朗,56.3,39,12.8,7.7,20.5,24.2,-2.7,11.3,0.166,3,0.0
5221,竹間隆晟,63.6,46,8.7,21.7,30.4,34.0,-2.7,9.3,0.157,3,66.7
5263,花田凱成,37.3,32,0.0,9.4,9.4,13.4,-2.7,1.3,0.196,4,25.0
5297,南彩寧,22.3,26,0.0,3.8,3.8,8.1,-2.7,0.6,0.245,1,0.0
5311,小林京平,48.5,28,10.7,7.1,17.9,22.0,-2.7,9.3,0.221,0,
5355,萩原丈太朗,10.1,59,0.0,3.4,3.4,6.7,-2.7,0.4,0.199,3,0.0
3075,中村裕将,41.0,32,3.1,9.4,12.5,16.6,-2.8,3.6,0.134,5,20.0
3226,浦田信義,44.6,30,6.7,6.7,13.3,17.6,-2.8,6.2,0.19,1,0.0
3392,小森信雄,39.5,32,3.1,9.4,12.5,16.6,-2.8,3.6,0.221,2,50.0
3981,今坂晃広,34.0,42,0.0,9.5,9.5,13.4,-2.8,1.0,0.215,1,100.0
4220,深川和仁,43.8,23,4.3,8.7,13.0,17.6,-2.8,4.7,0.177,0,
4511,中岡健人,41.7,32,3.1,9.4,12.5,16.6,-2.8,3.6,0.187,2,0.0
4637,中田友也,55.6,30,10.0,10.0,20.0,24.2,-2.8,9.2,0.19,1,0.0
4661,中島昂章,57.5,30,3.3,16.7,20.0,24.2,-2.8,4.7,0.217,0,
5013,山下夏鈴,52.7,30,10.0,10.0,20.0,24.2,-2.8,9.2,0.182,2,0.0
5096,上原崚,55.5,44,6.8,13.6,20.5,24.2,-2.8,7.0,0.158,0,
5323,香川陽太,39.4,39,2.6,10.3,12.8,16.6,-2.8,3.1,0.163,2,0.0
4666,日笠勝弘,36.0,23,0.0,8.7,8.7,13.4,-2.8,1.6,0.169,0,
3277,齋藤勇,38.2,25,4.0,8.0,12.0,16.6,-2.9,4.2,0.188,0,
3659,藤生雄人,60.8,25,4.0,20.0,24.0,28.7,-2.9,5.8,0.18,2,50.0
4023,柴田友和,32.2,32,3.1,3.1,6.2,10.4,-2.9,3.0,0.172,1,0.0
4128,川口貴久,45.2,37,0.0,13.5,13.5,17.6,-2.9,1.5,0.17,3,0.0
4216,星栄爾,50.2,44,4.5,13.6,18.2,22.0,-2.9,5.1,0.171,0,
4586,磯部誠,65.0,40,10.0,20.0,30.0,34.0,-2.9,10.4,0.135,1,100.0
4744,伊藤玲奈,41.8,25,4.0,8.0,12.0,16.6,-2.9,4.2,0.246,0,
4883,岡部大輝,58.6,25,8.0,16.0,24.0,28.7,-2.9,8.3,0.154,2,0.0
4953,尾上雅也,67.5,40,12.5,17.5,30.0,34.0,-2.9,12.2,0.146,3,33.3
5006,久保原秀人,22.3,28,0.0,3.6,3.6,8.1,-2.9,0.6,0.207,1,0.0
5074,大澤誠也,36.7,33,6.1,3.0,9.1,13.4,-2.9,5.4,0.194,4,0.0
5151,山下奈緒,31.6,32,3.1,3.1,6.2,10.4,-2.9,3.0,0.232,1,0.0
5219,森口和紀,45.5,37,8.1,5.4,13.5,17.6,-2.9,7.3,0.178,0,
5262,鈴木章司,38.7,25,8.0,4.0,12.0,16.6,-2.9,6.7,0.238,2,0.0
3499,市川哲也,61.4,29,6.9,17.2,24.1,28.7,-3.0,7.6,0.164,3,66.7
3901,松田憲幸,41.4,18,0.0,11.1,11.1,16.6,-3.0,2.1,0.288,0,
4092,岡部大輔,49.5,34,8.8,8.8,17.6,22.0,-3.0,8.1,0.197,0,
4195,前川守嗣,48.4,34,8.8,8.8,17.6,22.0,-3.0,8.1,0.157,0,
4788,小池哲也,60.5,29,6.9,17.2,24.1,28.7,-3.0,7.6,0.167,2,50.0
4949,横田貴満,60.6,33,9.1,15.2,24.2,28.7,-3.0,9.0,0.16,0,
5364,金子怜央,8.7,93,2.2,1.1,3.2,6.7,-3.0,2.1,0.148,0,
5369,岡崎凪汰,22.3,48,0.0,4.2,4.2,8.1,-3.0,0.4,0.173,0,
3604,武藤綾子,35.9,34,0.0,8.8,8.8,13.4,-3.1,1.2,0.226,0,
3807,岡部哲,41.9,33,6.1,6.1,12.1,16.6,-3.1,5.6,0.202,4,0.0
3869,井芹大志,36.2,24,0.0,8.3,8.3,13.4,-3.1,1.5,0.2,1,0.0
4143,浦田晃嗣,36.8,24,0.0,8.3,8.3,13.4,-3.1,1.5,0.172,1,0.0
